0.95,2.04,10.53
0.93,2.15,10.61
0.87,2.17,10.65
0.84,2.12,10.67
0.86,2.18,10.61
0.85,2.17,10.6
0.86,2.07,10.49
0.95,2.1,10.72
0.89,2.06,10.74
0.79,2.24,10.64
0.95,2.2,10.6
0.85,2.34,10.66
0.94,2.25,10.55
0.9,2.14,10.51
0.94,2.18,10.55
0.98,2.25,10.72
0.94,2.24,10.64
1.01,2.33,10.62
0.9,2.32,10.59
0.9,2.27,10.46
0.95,2.3,10.54
0.96,2.25,10.49
0.9,2.2,10.44
0.91,2.2,10.69
0.84,2.14,10.53
0.88,2.39,10.37
0.96,2.19,10.6
0.92,2.08,10.8
0.89,2.27,10.42
0.93,2.33,10.61
1.03,2.18,10.62
0.93,2.18,10.56
0.9,2.1,10.63
0.88,2.14,10.49
0.85,2.13,10.56
0.87,2.03,10.71
1.01,1.94,10.95
0.94,2.17,10.72
0.96,2.24,10.42
1.03,2,10.57
1.03,1.98,10.91
0.96,2.09,10.67
1.04,2.06,10.66
0.91,1.94,10.7
1,2.03,10.61
0.99,2,10.84
0.91,1.98,10.77
0.96,1.92,10.61
0.9,2.08,10.36
1.09,2.1,10.44
1.06,1.96,10.85
0.85,1.8,10.82
0.8,1.94,10.67
0.93,1.97,10.71
0.88,1.96,10.74
1.03,1.91,10.77
0.95,1.92,10.64
0.92,1.92,10.63
0.81,2.02,10.72
0.86,1.87,10.79
0.89,1.97,10.72
0.9,1.91,10.69
0.81,1.88,10.67
0.84,1.88,10.7
0.87,1.92,10.68
1,1.87,10.77
0.81,1.91,10.6
0.89,1.82,10.71
0.82,1.8,10.67
0.76,1.8,10.68
0.97,1.9,10.87
0.93,1.67,10.87
0.79,1.87,10.63
0.82,1.86,10.61
0.93,1.84,10.71
0.95,1.86,10.8
0.92,1.86,10.75
0.93,1.95,10.53
0.79,2.07,10.57
0.87,1.9,10.9
0.79,1.99,10.79
0.73,2.26,10.51
0.87,2.06,10.49
0.9,2.06,10.7
0.85,2.19,10.51
0.93,2.14,10.61
0.86,2.02,10.65
0.8,1.99,10.75
0.83,2.07,10.8
0.75,2.09,10.47
0.84,2.17,10.77
0.94,2.17,10.56
0.96,2.18,10.61
0.92,1.99,10.69
0.79,2.18,10.49
0.78,2.34,10.55
0.88,2.17,10.52
0.88,2.11,10.54
0.82,2.21,10.54
0.85,2.24,10.58
0.9,2.19,10.72
0.82,2.07,10.65
0.96,2.12,10.67
0.83,2.14,10.56
0.76,2.19,10.65
0.89,2.16,10.67
0.89,2.16,10.56
0.79,2.17,10.48
0.82,2.12,10.76
0.87,2.22,10.72
0.86,2.13,10.48
0.8,2.19,10.54
0.87,2.09,10.71
0.92,2.15,10.56
0.79,2.18,10.47
0.7,2.21,10.56
0.81,2.08,10.69
0.88,2.21,10.49
0.73,2.13,10.53
0.97,1.91,10.69
0.79,1.9,11.41
0.61,2.07,10.93
0.95,2.28,9.98
1.11,2.19,9.98
0.99,1.83,10.82
0.82,2.03,10.84
0.87,2.1,10.6
0.91,2.09,10.45
0.94,2.23,10.23
0.92,1.87,10.86
0.8,1.81,10.92
0.79,1.9,10.83
0.84,1.94,10.69
0.86,1.95,10.8
0.91,1.9,10.74
0.86,1.96,10.67
0.8,1.91,10.76
0.84,1.83,10.73
0.84,1.91,10.69
0.79,1.96,10.71
0.93,1.85,10.73
0.89,1.8,10.63
0.84,1.86,10.73
0.9,1.87,10.64
0.89,1.87,10.71
0.74,1.85,10.65
0.84,1.84,10.66
0.81,1.84,10.8
0.81,1.79,10.67
0.86,1.95,10.48
0.96,1.83,10.66
0.86,1.79,10.84
0.75,1.88,10.54
0.89,1.83,10.78
0.88,1.84,10.72
0.85,1.84,10.74
0.69,1.9,10.69
0.87,1.8,10.75
0.9,1.87,10.83
0.84,1.83,10.86
0.8,1.81,10.73
0.89,1.94,10.59
0.8,2,10.89
0.73,1.94,10.52
0.84,2.05,10.5
0.81,1.91,10.87
0.75,1.92,11.02
0.82,2.05,10.58
0.7,1.97,10.56
0.81,1.9,10.74
0.76,2.06,10.74
0.79,2.08,10.79
0.79,2.11,10.52
0.79,2.13,10.54
0.81,1.97,10.71
0.83,1.97,10.84
0.75,2.11,10.68
0.72,2.24,10.66
0.82,2.03,10.72
0.85,2.1,10.71
0.83,2.26,10.36
0.91,2.15,10.58
0.85,2.16,10.68
0.83,2.17,10.64
0.83,2.18,10.51
0.8,2.19,10.45
0.82,2.24,10.65
0.86,2.16,10.52
0.74,2.2,10.42
0.8,2.15,10.68
0.88,2.22,10.6
0.92,2.25,10.64
0.84,2.06,10.74
0.81,2.17,10.7
0.86,2.23,10.55
0.77,2.3,10.61
0.88,2.13,10.69
0.84,2.2,10.59
0.72,2.35,10.58
0.76,2.12,10.6
0.9,1.99,10.69
0.8,2.17,10.6
0.78,2.08,10.81
0.74,2.04,10.73
0.91,2.44,10.14
1.03,2.1,10.39
0.85,1.94,10.92
0.89,2.04,10.78
0.82,2.21,10.53
0.89,2.19,10.57
0.88,1.92,10.8
0.86,1.94,10.71
0.84,1.94,10.71
0.78,1.95,10.79
0.82,2.06,10.63
0.97,2.01,10.72
0.9,1.98,10.67
0.83,2.04,10.5
0.86,1.97,10.59
0.91,1.92,10.81
0.85,1.95,10.72
0.84,2.06,10.67
0.8,1.9,10.73
0.86,1.88,10.67
0.79,2.06,10.62
0.86,1.94,10.65
0.88,2.01,10.65
0.8,1.96,10.66
0.84,2.04,10.51
0.93,2.03,10.52
0.92,1.88,10.77
0.91,1.83,10.69
0.88,1.85,10.72
0.89,1.95,10.68
0.89,1.98,10.72
0.86,1.84,10.75
0.86,1.89,10.6
0.89,1.96,10.65
0.88,1.86,10.7
0.88,1.93,10.76
0.84,1.91,10.74
0.85,1.93,10.74
0.89,1.96,10.78
0.78,1.99,10.59
0.74,2.02,10.66
0.94,1.94,10.77
0.86,2,10.7
0.8,1.98,10.67
0.87,1.98,10.76
0.89,2.13,10.6
0.81,2.09,10.63
0.82,1.92,10.72
0.89,1.92,10.73
0.84,2.08,10.6
0.82,2.09,10.66
0.79,2.05,10.55
0.86,2.05,10.76
0.9,2.17,10.68
0.79,2.18,10.62
0.85,2.1,10.69
0.88,1.97,10.71
0.74,2.15,10.61
0.78,2.15,10.51
0.87,2.22,10.64
0.87,2.16,10.7
0.89,2.15,10.54
0.86,2.31,10.61
0.83,2.27,10.67
0.9,2.21,10.62
0.87,2.09,10.62
0.82,2.21,10.66
0.84,2.17,10.64
0.87,2.22,10.66
0.9,2.18,10.67
0.77,2.26,10.59
0.88,2.34,10.68
0.87,2.15,10.74
0.8,2.17,10.69
0.83,2.27,10.36
0.88,2.11,10.46
0.92,2.09,10.55
0.87,2.18,10.73
0.84,2.19,10.69
0.75,2.08,10.7
0.86,2.09,10.7
1.01,2.08,10.75
0.91,2.08,10.73
0.99,2.28,10.29
1.1,2.19,10.17
1.12,1.98,10.82
0.98,2.17,10.58
0.92,2.19,10.54
0.96,2.07,10.66
1,2,10.61
0.94,1.93,10.82
0.95,2.03,10.86
0.95,2.1,10.71
0.98,2.08,10.67
1.03,2,10.6
0.99,2.21,10.37
0.97,2.12,10.53
0.95,2.06,10.7
0.98,1.96,10.63
0.93,2.03,10.62
